date,year,month,month_num,state,crime_type,latitude,longitude,fatalities
2022-06-11,2022,June,6,Kaduna,Homicide,10.2885,7.101,1
2022-06-11,2022,June,6,Abuja (FCT),Homicide,9.2113,7.3903,0
2022-06-11,2022,June,6,Abuja (FCT),Cybercrime,9.0621,7.2875,1
2022-06-11,2022,June,6,Kaduna,Homicide,10.7669,7.8793,0
2022-06-12,2022,June,6,Niger,Assault,9.6672,6.9964,4
2022-06-12,2022,June,6,Sokoto,Cybercrime,12.9823,5.2577,0
2022-06-13,2022,June,6,Lagos,Kidnapping,6.8162,3.8399,1
2022-06-13,2022,June,6,Abuja (FCT),Cybercrime,9.4748,7.4128,0
2022-06-13,2022,June,6,Plateau,Fraud,8.9012,9.7545,4
2022-06-14,2022,June,6,Kano,Terrorism,11.7571,8.3206,0
2022-06-15,2022,June,6,Imo,Burglary,5.3059,6.9848,2
2022-06-16,2022,June,6,Rivers,Cult Clash,5.2392,6.6608,0
2022-06-16,2022,June,6,Anambra,Armed Robbery,6.4535,7.4061,3
2022-06-16,2022,June,6,Anambra,Terrorism,5.953,6.6567,3
2022-06-16,2022,June,6,Kebbi,Burglary,11.8938,4.1848,0
2022-06-17,2022,June,6,Abuja (FCT),Armed Robbery,8.9757,7.1042,0
2022-06-17,2022,June,6,Rivers,Drug Trafficking,5.041,6.767,0
2022-06-17,2022,June,6,Plateau,Kidnapping,9.2162,9.868,0
2022-06-17,2022,June,6,Delta,Terrorism,5.4076,6.2795,2
2022-06-17,2022,June,6,Plateau,Terrorism,9.1327,9.5687,1
2022-06-18,2022,June,6,Oyo,Kidnapping,7.5835,3.9423,4
2022-06-18,2022,June,6,Delta,Drug Trafficking,5.2219,5.7666,5
2022-06-18,2022,June,6,Abuja (FCT),Kidnapping,9.4436,7.3885,0
2022-06-19,2022,June,6,Kaduna,Terrorism,10.7278,7.4837,0
2022-06-19,2022,June,6,Lagos,Cybercrime,6.704,2.968,1
2022-06-20,2022,June,6,Borno,Terrorism,12.0223,13.5978,1
2022-06-20,2022,June,6,Lagos,Terrorism,6.6903,2.9015,0
2022-06-21,2022,June,6,Edo,Cybercrime,5.9631,5.3431,0
2022-06-21,2022,June,6,Enugu,Burglary,6.0033,7.8646,0
2022-06-21,2022,June,6,Kano,Kidnapping,12.2086,8.9717,0
2022-06-22,2022,June,6,Abuja (FCT),Kidnapping,8.806,7.3254,0
2022-06-23,2022,June,6,Kano,Cybercrime,12.2797,9.041,3
2022-06-23,2022,June,6,Borno,Cult Clash,11.3573,13.2792,0
2022-06-24,2022,June,6,Kano,Assault,12.132,8.1566,0
2022-06-24,2022,June,6,Kaduna,Homicide,10.3609,7.0506,0
2022-06-24,2022,June,6,Borno,Homicide,11.9716,13.1304,2
2022-06-24,2022,June,6,Lagos,Drug Trafficking,6.131,3.5827,0
2022-06-25,2022,June,6,Lagos,Homicide,6.8505,3.1251,0
2022-06-25,2022,June,6,Zamfara,Fraud,12.4478,6.3572,2
2022-06-25,2022,June,6,Zamfara,Armed Robbery,11.994,6.7308,1
2022-06-25,2022,June,6,Lagos,Cybercrime,6.2953,3.3962,5
2022-06-26,2022,June,6,Imo,Cult Clash,5.3932,7.0547,1
2022-06-26,2022,June,6,Niger,Terrorism,9.4538,6.9494,1
2022-06-27,2022,June,6,Borno,Drug Trafficking,11.724,13.576,0
2022-06-27,2022,June,6,Rivers,Terrorism,4.9391,7.1172,2
2022-06-28,2022,June,6,Kano,Assault,12.2653,8.6659,1
2022-06-28,2022,June,6,Kaduna,Homicide,10.9529,7.8356,3
2022-06-28,2022,June,6,Borno,Kidnapping,11.3449,13.2108,0
2022-06-28,2022,June,6,Lagos,Assault,6.4388,3.8056,0
2022-06-29,2022,June,6,Oyo,Cybercrime,8.3006,4.2888,0
2022-06-29,2022,June,6,Delta,Homicide,5.2826,6.3164,0
2022-06-29,2022,June,6,Lagos,Kidnapping,6.9869,3.6102,1
2022-06-29,2022,June,6,Delta,Burglary,5.0746,6.3058,4
2022-06-30,2022,June,6,Lagos,Fraud,6.8024,2.9818,0
2022-06-30,2022,June,6,Cross River,Burglary,6.103,8.979,0
2022-07-02,2022,July,7,Sokoto,Fraud,13.1498,5.6352,1
2022-07-02,2022,July,7,Kano,Cybercrime,12.382,8.2956,1
2022-07-02,2022,July,7,Rivers,Assault,4.8768,7.3266,0
2022-07-03,2022,July,7,Kano,Cult Clash,12.0466,8.1194,0
2022-07-03,2022,July,7,Kano,Assault,11.6839,8.9454,0
2022-07-03,2022,July,7,Lagos,Kidnapping,6.7457,3.6647,0
2022-07-04,2022,July,7,Lagos,Kidnapping,6.6129,3.5457,0
2022-07-04,2022,July,7,Lagos,Fraud,6.3942,3.4424,1
2022-07-05,2022,July,7,Kaduna,Burglary,10.6658,7.0239,0
2022-07-05,2022,July,7,Kano,Burglary,11.7551,8.2628,0
2022-07-06,2022,July,7,Edo,Homicide,5.9376,5.4959,2
2022-07-08,2022,July,7,Rivers,Burglary,4.8578,6.7566,0
2022-07-08,2022,July,7,Kebbi,Cybercrime,11.8931,4.5221,1
2022-07-09,2022,July,7,Anambra,Cybercrime,5.8779,7.3103,0
2022-07-09,2022,July,7,Kaduna,Drug Trafficking,10.9888,6.9547,0
2022-07-09,2022,July,7,Rivers,Assault,5.0,6.9562,0
2022-07-09,2022,July,7,Kaduna,Armed Robbery,10.6016,7.5599,3
2022-07-09,2022,July,7,Kaduna,Homicide,10.049,7.3187,0
2022-07-10,2022,July,7,Borno,Terrorism,11.9223,13.2613,0
2022-07-10,2022,July,7,Anambra,Assault,6.3273,7.3039,1
2022-07-11,2022,July,7,Lagos,Drug Trafficking,6.5265,3.6602,1
2022-07-11,2022,July,7,Oyo,Assault,7.3886,3.7945,0
2022-07-11,2022,July,7,Kaduna,Drug Trafficking,10.4868,7.8254,0
2022-07-11,2022,July,7,Abuja (FCT),Fraud,9.5198,7.7559,1
2022-07-12,2022,July,7,Lagos,Fraud,6.375,3.8195,1
2022-07-12,2022,July,7,Anambra,Homicide,6.1593,7.2106,2
2022-07-13,2022,July,7,Oyo,Assault,7.6979,4.0967,0
2022-07-13,2022,July,7,Kaduna,Fraud,10.3908,7.8313,0
2022-07-13,2022,July,7,Lagos,Cult Clash,6.5117,3.3213,0
2022-07-13,2022,July,7,Kano,Homicide,11.9806,8.8272,0
2022-07-14,2022,July,7,Delta,Fraud,5.5401,5.9058,0
2022-07-14,2022,July,7,Kaduna,Armed Robbery,10.1925,7.4519,0
2022-07-14,2022,July,7,Lagos,Drug Trafficking,6.285,3.5975,1
2022-07-15,2022,July,7,Kano,Cybercrime,12.2583,8.4633,3
2022-07-16,2022,July,7,Lagos,Burglary,6.3764,2.9975,1
2022-07-16,2022,July,7,Lagos,Terrorism,6.2965,3.502,0
2022-07-16,2022,July,7,Edo,Homicide,6.6398,5.2419,1
2022-07-17,2022,July,7,Abuja (FCT),Fraud,9.3405,7.3023,0
2022-07-17,2022,July,7,Abuja (FCT),Terrorism,8.8597,7.4607,0
2022-07-18,2022,July,7,Lagos,Fraud,6.6589,3.6568,0
2022-07-18,2022,July,7,Lagos,Burglary,6.1801,3.5731,2
2022-07-18,2022,July,7,Kaduna,Assault,10.2931,7.1897,0
2022-07-18,2022,July,7,Oyo,Burglary,8.303,3.4546,2
2022-07-18,2022,July,7,Lagos,Cybercrime,6.0654,3.1622,1
2022-07-19,2022,July,7,Imo,Armed Robbery,5.4198,7.2031,0
2022-07-19,2022,July,7,Abuja (FCT),Fraud,8.6745,7.6102,2
2022-07-19,2022,July,7,Kano,Terrorism,11.6303,8.626,0
2022-07-19,2022,July,7,Kano,Burglary,11.9955,8.7331,3
2022-07-19,2022,July,7,Kaduna,Cybercrime,10.3295,7.4099,2
2022-07-20,2022,July,7,Oyo,Drug Trafficking,8.3003,3.7606,0
2022-07-20,2022,July,7,Lagos,Drug Trafficking,6.1161,3.0913,1
2022-07-20,2022,July,7,Lagos,Cult Clash,6.393,3.6282,0
2022-07-20,2022,July,7,Ogun,Drug Trafficking,7.6241,3.441,0
2022-07-21,2022,July,7,Delta,Cybercrime,5.9763,5.5461,0
2022-07-22,2022,July,7,Lagos,Kidnapping,6.0971,3.8195,0
2022-07-23,2022,July,7,Niger,Fraud,9.7771,6.7249,0
2022-07-23,2022,July,7,Lagos,Cult Clash,6.5077,3.2495,0
2022-07-24,2022,July,7,Kaduna,Cybercrime,10.2203,7.7655,2
2022-07-24,2022,July,7,Delta,Kidnapping,5.3629,5.6034,0
2022-07-24,2022,July,7,Lagos,Assault,6.4073,3.4084,5
2022-07-25,2022,July,7,Lagos,Assault,6.9911,3.0943,0
2022-07-25,2022,July,7,Borno,Cult Clash,12.2987,12.737,1
2022-07-26,2022,July,7,Lagos,Fraud,6.0614,3.0808,2
2022-07-26,2022,July,7,Lagos,Fraud,6.7247,3.7343,0
2022-07-26,2022,July,7,Bauchi,Drug Trafficking,9.959,10.2066,0
2022-07-26,2022,July,7,Zamfara,Fraud,12.0551,6.8215,1
2022-07-26,2022,July,7,Lagos,Assault,6.7442,3.5112,4
2022-07-27,2022,July,7,Niger,Cult Clash,9.7572,6.0881,5
2022-07-28,2022,July,7,Anambra,Assault,5.9236,6.7013,1
2022-07-29,2022,July,7,Kano,Cybercrime,11.9464,8.665,0
2022-07-30,2022,July,7,Anambra,Terrorism,6.6421,7.2991,1
2022-07-31,2022,July,7,Kano,Armed Robbery,11.8501,8.7698,1
2022-07-31,2022,July,7,Ogun,Drug Trafficking,7.0361,3.7095,1
2022-07-31,2022,July,7,Lagos,Homicide,6.8564,3.799,0
2022-07-31,2022,July,7,Kano,Fraud,12.4613,8.7875,4
2022-08-01,2022,August,8,Niger,Fraud,9.5974,6.8333,0
2022-08-01,2022,August,8,Kano,Kidnapping,12.3193,8.241,0
2022-08-01,2022,August,8,Anambra,Armed Robbery,6.4562,6.531,1
2022-08-01,2022,August,8,Kaduna,Homicide,10.6532,7.2692,1
2022-08-01,2022,August,8,Abuja (FCT),Kidnapping,8.6378,7.3481,1
2022-08-01,2022,August,8,Kano,Cybercrime,11.8484,8.3676,3
2022-08-03,2022,August,8,Imo,Cybercrime,5.1615,7.3114,0
2022-08-03,2022,August,8,Abuja (FCT),Assault,9.4626,7.0717,0
2022-08-03,2022,August,8,Imo,Drug Trafficking,5.2328,7.2932,0
2022-08-04,2022,August,8,Abuja (FCT),Terrorism,8.6533,7.2656,0
2022-08-04,2022,August,8,Abuja (FCT),Kidnapping,9.2867,7.6538,0
2022-08-05,2022,August,8,Rivers,Cult Clash,4.9182,7.4407,4
2022-08-05,2022,August,8,Lagos,Cult Clash,6.4379,3.0856,0
2022-08-05,2022,August,8,Lagos,Cybercrime,6.1721,3.0297,1
2022-08-05,2022,August,8,Kaduna,Cybercrime,10.6039,7.1117,1
2022-08-06,2022,August,8,Borno,Drug Trafficking,12.2258,13.4984,0
2022-08-06,2022,August,8,Plateau,Armed Robbery,8.8064,9.9355,0
2022-08-06,2022,August,8,Abuja (FCT),Armed Robbery,9.1668,7.5838,2
2022-08-06,2022,August,8,Borno,Cult Clash,11.6587,12.7477,0
2022-08-06,2022,August,8,Zamfara,Assault,12.6628,6.7889,1
2022-08-06,2022,August,8,Abuja (FCT),Kidnapping,9.5158,7.0433,0
2022-08-07,2022,August,8,Kaduna,Burglary,10.3136,7.522,2
2022-08-07,2022,August,8,Plateau,Homicide,9.5869,9.4819,0
2022-08-07,2022,August,8,Lagos,Assault,6.7008,3.5268,1
2022-08-08,2022,August,8,Rivers,Fraud,4.7285,7.3702,1
2022-08-08,2022,August,8,Kaduna,Cult Clash,10.1205,7.8199,0
2022-08-08,2022,August,8,Borno,Homicide,11.3439,13.4995,3
2022-08-09,2022,August,8,Lagos,Fraud,7.0052,3.3577,0
2022-08-10,2022,August,8,Kano,Cybercrime,11.7656,8.9291,1
2022-08-10,2022,August,8,Rivers,Cult Clash,4.8279,6.8862,0
2022-08-10,2022,August,8,Rivers,Armed Robbery,5.225,7.4368,3
2022-08-11,2022,August,8,Cross River,Fraud,5.938,8.1917,2
2022-08-11,2022,August,8,Imo,Terrorism,5.4919,7.0341,0
2022-08-11,2022,August,8,Lagos,Assault,6.6435,3.2448,0
2022-08-12,2022,August,8,Oyo,Fraud,8.0747,3.5449,0
2022-08-12,2022,August,8,Anambra,Burglary,6.47,7.0295,0
2022-08-12,2022,August,8,Rivers,Cybercrime,4.8493,6.9091,0
2022-08-13,2022,August,8,Niger,Cult Clash,9.219,6.9633,0
2022-08-13,2022,August,8,Borno,Terrorism,11.3703,13.0087,1
2022-08-13,2022,August,8,Rivers,Cybercrime,4.6177,7.0704,1
2022-08-13,2022,August,8,Kano,Terrorism,12.2151,8.4636,0
2022-08-14,2022,August,8,Delta,Cybercrime,5.3705,5.5443,0
2022-08-14,2022,August,8,Ogun,Kidnapping,7.3764,3.5155,4
2022-08-15,2022,August,8,Borno,Cult Clash,11.3596,13.2492,0
2022-08-15,2022,August,8,Oyo,Homicide,7.9335,3.7526,0
2022-08-16,2022,August,8,Lagos,Kidnapping,6.6015,3.2496,0
2022-08-16,2022,August,8,Lagos,Assault,6.476,3.7272,4
2022-08-16,2022,August,8,Lagos,Assault,6.5535,3.8503,2
2022-08-17,2022,August,8,Abuja (FCT),Terrorism,8.8222,7.6371,2
2022-08-17,2022,August,8,Abuja (FCT),Cybercrime,9.0175,7.6327,0
2022-08-18,2022,August,8,Rivers,Fraud,4.7696,7.4559,1
2022-08-18,2022,August,8,Lagos,Homicide,6.5032,2.9906,0
2022-08-19,2022,August,8,Ogun,Cult Clash,7.5119,3.7194,0
2022-08-20,2022,August,8,Lagos,Kidnapping,6.1699,3.0927,1
2022-08-20,2022,August,8,Lagos,Assault,6.4044,2.9152,1
2022-08-20,2022,August,8,Kano,Fraud,12.2458,8.8401,1
2022-08-20,2022,August,8,Abuja (FCT),Kidnapping,9.235,7.287,0
2022-08-20,2022,August,8,Abuja (FCT),Cult Clash,9.3194,7.025,0
2022-08-21,2022,August,8,Kano,Armed Robbery,12.2357,8.5962,0
2022-08-21,2022,August,8,Abuja (FCT),Homicide,8.7686,7.3274,0
2022-08-21,2022,August,8,Lagos,Kidnapping,6.2846,3.5852,0
2022-08-21,2022,August,8,Rivers,Drug Trafficking,4.3693,7.1842,1
2022-08-21,2022,August,8,Rivers,Burglary,4.9937,7.0258,4
2022-08-22,2022,August,8,Anambra,Burglary,6.0066,6.8738,0
2022-08-22,2022,August,8,Anambra,Terrorism,6.5413,7.2786,0
2022-08-22,2022,August,8,Kaduna,Cult Clash,10.0267,7.2625,1
2022-08-23,2022,August,8,Delta,Drug Trafficking,5.7589,5.7042,0
2022-08-23,2022,August,8,Oyo,Homicide,7.3696,3.8828,0
2022-08-23,2022,August,8,Borno,Assault,12.0244,13.425,2
2022-08-23,2022,August,8,Lagos,Cybercrime,6.3862,3.2503,0
2022-08-24,2022,August,8,Delta,Kidnapping,5.8624,5.7549,2
2022-08-25,2022,August,8,Lagos,Fraud,6.2612,3.658,0
2022-08-25,2022,August,8,Lagos,Assault,6.624,3.6698,0
2022-08-25,2022,August,8,Lagos,Cybercrime,6.7904,3.2926,1
2022-08-25,2022,August,8,Lagos,Homicide,6.7205,3.018,1
2022-08-26,2022,August,8,Borno,Homicide,11.7255,13.5311,0
2022-08-26,2022,August,8,Imo,Assault,5.2872,7.4943,0
2022-08-26,2022,August,8,Kano,Assault,12.2074,8.9034,0
2022-08-27,2022,August,8,Delta,Cybercrime,5.7015,5.9627,0
2022-08-27,2022,August,8,Rivers,Cult Clash,4.8691,6.8936,5
2022-08-27,2022,August,8,Imo,Cult Clash,5.5663,7.5549,1
2022-08-28,2022,August,8,Lagos,Assault,6.7156,3.7075,2
2022-08-28,2022,August,8,Lagos,Assault,6.5437,3.0281,3
2022-08-28,2022,August,8,Rivers,Fraud,4.5622,7.1829,0
2022-08-29,2022,August,8,Lagos,Armed Robbery,6.4523,2.9,4
2022-08-29,2022,August,8,Anambra,Assault,6.2261,6.9512,0
2022-08-29,2022,August,8,Imo,Burglary,5.5695,6.7186,3
2022-08-29,2022,August,8,Lagos,Homicide,6.24,3.0442,0
2022-08-29,2022,August,8,Lagos,Fraud,6.2395,2.9355,1
2022-08-30,2022,August,8,Edo,Burglary,6.4077,5.3393,0
2022-08-30,2022,August,8,Lagos,Cybercrime,6.8377,3.1199,2
2022-08-30,2022,August,8,Kaduna,Burglary,10.1613,7.4937,2
2022-08-31,2022,August,8,Rivers,Terrorism,4.8511,7.3337,4
2022-08-31,2022,August,8,Zamfara,Fraud,12.5049,6.9961,0
2022-08-31,2022,August,8,Kano,Drug Trafficking,12.4134,8.7344,2
2022-08-31,2022,August,8,Lagos,Fraud,6.7128,3.0342,2
2022-09-01,2022,September,9,Niger,Burglary,10.0882,6.8752,0
2022-09-01,2022,September,9,Lagos,Kidnapping,6.7192,3.8611,1
2022-09-01,2022,September,9,Abuja (FCT),Cult Clash,9.0302,7.3405,1
2022-09-02,2022,September,9,Enugu,Armed Robbery,6.4279,7.9493,0
2022-09-02,2022,September,9,Ogun,Homicide,7.6469,3.7071,3
2022-09-02,2022,September,9,Abuja (FCT),Terrorism,8.6741,7.6206,0
2022-09-02,2022,September,9,Delta,Homicide,5.8188,5.9537,1
2022-09-03,2022,September,9,Delta,Cult Clash,5.3192,5.9209,2
2022-09-03,2022,September,9,Oyo,Cybercrime,8.3135,3.7029,0
2022-09-03,2022,September,9,Anambra,Armed Robbery,6.0463,7.3749,1
2022-09-03,2022,September,9,Lagos,Fraud,6.6108,3.7312,0
2022-09-04,2022,September,9,Anambra,Cybercrime,6.1345,6.5544,0
2022-09-05,2022,September,9,Lagos,Fraud,6.672,3.3356,0
2022-09-06,2022,September,9,Oyo,Fraud,7.7861,4.2773,2
2022-09-06,2022,September,9,Rivers,Burglary,4.9508,7.1431,1
2022-09-06,2022,September,9,Sokoto,Kidnapping,13.206,5.1503,3
2022-09-06,2022,September,9,Imo,Armed Robbery,5.1884,6.6422,0
2022-09-06,2022,September,9,Plateau,Fraud,8.9185,9.4601,0
2022-09-06,2022,September,9,Borno,Cult Clash,11.4684,13.0275,0
2022-09-07,2022,September,9,Kano,Fraud,12.0279,8.8612,2
2022-09-07,2022,September,9,Abuja (FCT),Terrorism,8.7906,7.071,1
2022-09-07,2022,September,9,Delta,Burglary,5.0744,5.6177,0
2022-09-07,2022,September,9,Imo,Homicide,5.607,7.3671,1
2022-09-08,2022,September,9,Anambra,Cult Clash,5.9298,7.344,0
2022-09-08,2022,September,9,Kano,Kidnapping,11.5959,8.2735,0
2022-09-09,2022,September,9,Kano,Fraud,12.0467,8.5767,3
2022-09-09,2022,September,9,Enugu,Homicide,6.3066,7.7375,0
2022-09-10,2022,September,9,Imo,Drug Trafficking,5.5363,6.8191,4
2022-09-10,2022,September,9,Borno,Cult Clash,11.4862,13.4145,3
2022-09-10,2022,September,9,Rivers,Cybercrime,5.042,7.5084,0
2022-09-10,2022,September,9,Lagos,Terrorism,6.0611,3.1942,0
2022-09-12,2022,September,9,Niger,Assault,9.6485,6.8239,0
2022-09-12,2022,September,9,Abuja (FCT),Cult Clash,8.7172,7.432,1
2022-09-13,2022,September,9,Abuja (FCT),Drug Trafficking,9.5439,7.1937,3
2022-09-13,2022,September,9,Enugu,Fraud,6.6336,7.5254,1
2022-09-13,2022,September,9,Oyo,Kidnapping,7.8806,4.3624,0
2022-09-13,2022,September,9,Kaduna,Homicide,10.5619,7.743,0
2022-09-13,2022,September,9,Imo,Burglary,5.2274,7.0194,2
2022-09-14,2022,September,9,Zamfara,Drug Trafficking,11.7867,6.23,1
2022-09-14,2022,September,9,Oyo,Terrorism,7.843,3.5283,0
2022-09-15,2022,September,9,Lagos,Burglary,6.9594,3.2625,1
2022-09-15,2022,September,9,Lagos,Assault,6.1973,3.7049,1
2022-09-15,2022,September,9,Anambra,Burglary,6.3995,6.7372,4
2022-09-16,2022,September,9,Kano,Cult Clash,12.4292,8.3085,1
2022-09-16,2022,September,9,Delta,Assault,5.5462,6.3501,0
2022-09-17,2022,September,9,Anambra,Kidnapping,6.5143,6.9061,3
2022-09-19,2022,September,9,Borno,Drug Trafficking,12.2333,12.7312,0
2022-09-19,2022,September,9,Kaduna,Cult Clash,10.99,7.7936,1
2022-09-19,2022,September,9,Rivers,Fraud,4.777,6.6323,1
2022-09-19,2022,September,9,Plateau,Armed Robbery,9.7115,9.4456,4
2022-09-22,2022,September,9,Ogun,Armed Robbery,7.476,3.828,1
2022-09-22,2022,September,9,Abuja (FCT),Homicide,8.7685,7.8986,0
2022-09-22,2022,September,9,Rivers,Kidnapping,5.1286,7.457,0
2022-09-22,2022,September,9,Cross River,Cybercrime,5.4948,8.345,0
2022-09-23,2022,September,9,Lagos,Cybercrime,6.4633,3.7645,0
2022-09-23,2022,September,9,Kaduna,Cybercrime,10.629,7.4374,0
2022-09-24,2022,September,9,Enugu,Cult Clash,6.0933,7.3191,5
2022-09-24,2022,September,9,Kaduna,Cybercrime,10.3222,6.9479,0
2022-09-24,2022,September,9,Delta,Homicide,5.2997,6.3306,3
2022-09-24,2022,September,9,Oyo,Drug Trafficking,8.1085,3.6579,0
2022-09-25,2022,September,9,Zamfara,Terrorism,11.6773,6.9318,0
2022-09-25,2022,September,9,Rivers,Burglary,5.0903,6.9967,0
2022-09-25,2022,September,9,Rivers,Drug Trafficking,5.0243,6.9154,0
2022-09-26,2022,September,9,Cross River,Kidnapping,5.4831,8.5101,0
2022-09-26,2022,September,9,Oyo,Drug Trafficking,7.5819,3.494,0
2022-09-26,2022,September,9,Kaduna,Armed Robbery,10.7862,7.3284,0
2022-09-27,2022,September,9,Rivers,Fraud,5.2821,7.1915,0
2022-09-27,2022,September,9,Lagos,Fraud,6.5796,3.1195,0
2022-09-28,2022,September,9,Abuja (FCT),Drug Trafficking,9.4292,7.2144,0
2022-09-28,2022,September,9,Kaduna,Assault,10.8526,7.9077,0
2022-09-28,2022,September,9,Delta,Cult Clash,5.575,6.0994,0
2022-09-28,2022,September,9,Lagos,Fraud,6.6782,3.3504,3
2022-09-28,2022,September,9,Lagos,Cybercrime,6.765,3.2376,5
2022-09-29,2022,September,9,Kano,Armed Robbery,12.1179,9.0311,0
2022-09-29,2022,September,9,Rivers,Kidnapping,4.7759,6.5999,1
2022-09-30,2022,September,9,Plateau,Cult Clash,9.4133,9.268,0
2022-10-01,2022,October,10,Abuja (FCT),Homicide,8.8046,7.4516,0
2022-10-01,2022,October,10,Niger,Kidnapping,10.0573,6.2373,0
2022-10-01,2022,October,10,Sokoto,Kidnapping,12.6301,5.0268,2
2022-10-01,2022,October,10,Bauchi,Cybercrime,10.5907,9.8797,0
2022-10-02,2022,October,10,Plateau,Assault,9.5136,9.4312,0
2022-10-02,2022,October,10,Kebbi,Cybercrime,11.1944,3.869,0
2022-10-03,2022,October,10,Lagos,Fraud,6.4955,3.2922,2
2022-10-03,2022,October,10,Borno,Fraud,11.7379,13.0658,0
2022-10-04,2022,October,10,Abuja (FCT),Terrorism,9.5559,7.0993,0
2022-10-04,2022,October,10,Edo,Homicide,6.1352,5.9047,0
2022-10-05,2022,October,10,Anambra,Drug Trafficking,6.2685,6.4964,0
2022-10-05,2022,October,10,Anambra,Cybercrime,5.7849,7.177,0
2022-10-06,2022,October,10,Edo,Armed Robbery,6.7395,5.8107,0
2022-10-07,2022,October,10,Borno,Cult Clash,12.3311,13.4259,1
2022-10-08,2022,October,10,Oyo,Cult Clash,8.0263,4.3772,0
2022-10-08,2022,October,10,Zamfara,Fraud,11.7724,6.3379,3
2022-10-09,2022,October,10,Enugu,Burglary,6.9519,7.9548,0
2022-10-09,2022,October,10,Ogun,Assault,6.8675,2.9484,1
2022-10-09,2022,October,10,Kebbi,Drug Trafficking,11.6139,4.2979,0
2022-10-10,2022,October,10,Lagos,Terrorism,6.0767,3.5786,0
2022-10-12,2022,October,10,Lagos,Homicide,6.3052,3.7817,1
2022-10-12,2022,October,10,Kano,Kidnapping,11.6132,8.2592,2
2022-10-12,2022,October,10,Ogun,Kidnapping,7.4128,3.2629,0
2022-10-13,2022,October,10,Kano,Cult Clash,12.1954,8.4512,1
2022-10-13,2022,October,10,Sokoto,Burglary,13.0256,5.3795,0
2022-10-13,2022,October,10,Anambra,Cult Clash,6.3302,7.284,0
2022-10-13,2022,October,10,Imo,Armed Robbery,5.2402,6.8275,0
2022-10-13,2022,October,10,Delta,Terrorism,5.7819,6.0225,1
2022-10-14,2022,October,10,Lagos,Terrorism,6.9014,3.2508,2
2022-10-15,2022,October,10,Abuja (FCT),Kidnapping,8.9687,7.2021,4
2022-10-15,2022,October,10,Borno,Assault,12.0785,12.6678,0
2022-10-15,2022,October,10,Rivers,Kidnapping,5.0626,6.7255,0
2022-10-15,2022,October,10,Oyo,Armed Robbery,7.7825,3.899,0
2022-10-15,2022,October,10,Kano,Assault,11.8192,8.4744,0
2022-10-16,2022,October,10,Imo,Armed Robbery,5.2209,7.1991,3
2022-10-16,2022,October,10,Kano,Burglary,11.5037,8.2066,1
2022-10-16,2022,October,10,Borno,Cybercrime,11.8236,12.9117,0
2022-10-16,2022,October,10,Borno,Assault,12.1212,12.7708,1
2022-10-18,2022,October,10,Kano,Homicide,11.6495,8.3739,1
2022-10-18,2022,October,10,Lagos,Terrorism,6.5679,2.885,3
2022-10-18,2022,October,10,Edo,Kidnapping,5.8393,5.8399,1
2022-10-19,2022,October,10,Niger,Cybercrime,9.7756,6.9898,2
2022-10-20,2022,October,10,Borno,Assault,11.8122,13.4909,0
2022-10-20,2022,October,10,Imo,Kidnapping,5.9286,6.8926,1
2022-10-20,2022,October,10,Rivers,Fraud,5.2117,6.8138,2
2022-10-21,2022,October,10,Borno,Armed Robbery,11.7971,13.0117,2
2022-10-21,2022,October,10,Rivers,Cybercrime,4.3989,6.9435,2
2022-10-21,2022,October,10,Ogun,Terrorism,6.9968,3.1046,0
2022-10-22,2022,October,10,Lagos,Cult Clash,6.9116,3.3761,1
2022-10-22,2022,October,10,Imo,Terrorism,5.1035,6.7285,0
2022-10-22,2022,October,10,Kano,Terrorism,12.3606,8.8709,1
2022-10-22,2022,October,10,Lagos,Drug Trafficking,6.3439,3.2667,1
2022-10-23,2022,October,10,Rivers,Assault,4.5915,6.6118,0
2022-10-23,2022,October,10,Lagos,Cult Clash,6.5508,3.7882,0
2022-10-23,2022,October,10,Lagos,Terrorism,6.0803,3.2851,3
2022-10-23,2022,October,10,Enugu,Drug Trafficking,6.5024,7.566,1
2022-10-24,2022,October,10,Lagos,Drug Trafficking,6.1719,3.1458,0
2022-10-24,2022,October,10,Imo,Cybercrime,5.3774,7.3252,0
2022-10-24,2022,October,10,Oyo,Kidnapping,8.0214,4.0379,3
2022-10-24,2022,October,10,Kano,Armed Robbery,11.9367,8.7899,2
2022-10-24,2022,October,10,Delta,Fraud,5.5997,6.1343,2
2022-10-25,2022,October,10,Rivers,Terrorism,4.6433,6.918,0
2022-10-25,2022,October,10,Lagos,Assault,7.0147,3.0027,5
2022-10-27,2022,October,10,Rivers,Drug Trafficking,5.2235,7.4498,2
2022-10-27,2022,October,10,Rivers,Drug Trafficking,4.3816,6.5734,0
2022-10-27,2022,October,10,Zamfara,Homicide,11.8656,6.466,0
2022-10-28,2022,October,10,Anambra,Burglary,6.5806,6.5844,2
2022-10-28,2022,October,10,Abuja (FCT),Terrorism,8.8667,7.0381,1
2022-10-28,2022,October,10,Rivers,Assault,4.8672,7.2929,0
2022-10-29,2022,October,10,Kano,Homicide,11.6599,8.316,4
2022-10-29,2022,October,10,Oyo,Terrorism,8.2715,3.6317,2
2022-10-30,2022,October,10,Delta,Cult Clash,5.917,6.1787,0
2022-10-30,2022,October,10,Borno,Kidnapping,11.439,12.7801,3
